"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","ecoregion"
"126",454199,454199,454194,"Species","Hippoglossina stomata","Eigenmann & Eigenmann, 1890",275827,TRUE,"LC",18,3,"Chordata","Pleuronectiformes","Paralichthyidae","Hippoglossina","Hippoglossina stomata","Actinopteri","Magdalena Transition"
"127",454413,454413,454406,"Species","Hirundichthys rondeletii","(Valenciennes, 1847)",126386,TRUE,"LC",1,1,"Chordata","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys rondeletii","Actinopteri","Magdalena Transition"
"128",454532,454532,454527,"Species","Holacanthus clarionensis","Gilbert, 1890",276013,TRUE,"VU",1,1,"Chordata","Perciformes","Pomacanthidae","Holacanthus","Holacanthus clarionensis","Actinopteri","Magdalena Transition"
"129",455794,455794,455793,"Species","Hygophum atratum","(Garman, 1899)",272704,NA,NA,13,2,"Chordata","Myctophiformes","Myctophidae","Hygophum","Hygophum atratum","Actinopteri","Magdalena Transition"
"130",456485,456485,456482,"Species","Hypsoblennius gentilis","(Girard, 1854)",276323,TRUE,"LC",14,2,"Chordata","Perciformes","Blenniidae","Hypsoblennius","Hypsoblennius gentilis","Actinopteri","Magdalena Transition"
"131",456493,456493,456482,"Species","Hypsoblennius jenkinsi","(Jordan & Evermann, 1896)",276328,TRUE,"LC",1,1,"Chordata","Perciformes","Blenniidae","Hypsoblennius","Hypsoblennius jenkinsi","Actinopteri","Magdalena Transition"
"132",456510,456510,776564,"Species","Hypsopsetta guttulata","(Girard, 1856)",281128,NA,NA,36,2,"Chordata","Pleuronectiformes","Pleuronectidae","Hypsopsetta","Hypsopsetta guttulata","Actinopteri","Magdalena Transition"
"133",456564,456564,1013623,"Genus","Iasis","Savigny, 1816",158535,NA,NA,1,1,"Chordata","Salpida","Salpidae","Iasis",NA,"Thaliacea","Magdalena Transition"
"134",456634,456634,456630,"Species","Ichthyapus selachops","(Jordan & Gilbert, 1882)",279113,TRUE,"LC",1,1,"Chordata","Anguilliformes","Ophichthidae","Ichthyapus","Ichthyapus selachops","Actinopteri","Magdalena Transition"
"135",456968,456968,776573,"Species","Ilypnus gilberti","(Eigenmann & Eigenmann, 1889)",281174,TRUE,"LC",17,2,"Chordata","Perciformes","Gobiidae","Ilypnus","Ilypnus gilberti","Actinopteri","Magdalena Transition"
"136",456969,456969,776573,"Species","Ilypnus luculentus","(Ginsburg, 1938)",281175,TRUE,"DD",1,1,"Chordata","Perciformes","Gobiidae","Ilypnus","Ilypnus luculentus","Actinopteri","Magdalena Transition"
"137",457793,457793,635883,"Species","Isurus oxyrinchus","Rafinesque, 1810",105839,TRUE,"VU",4,1,"Chordata","Lamniformes","Lamnidae","Isurus","Isurus oxyrinchus","Elasmobranchii","Magdalena Transition"
"138",457999,457999,457997,"Species","Japetella heathi","(Berry, 1911)",341790,NA,NA,1,1,"Mollusca","Octopoda","Amphitretidae","Japetella","Japetella heathi","Cephalopoda","Magdalena Transition"
"139",458788,458788,1042387,"Genus","Kogia","Gray, 1846",159024,NA,NA,2,2,"Chordata","Cetartiodactyla","Kogiidae","Kogia",NA,"Mammalia","Magdalena Transition"
"140",458789,458789,458788,"Species","Kogia breviceps","(de Blainville, 1838)",137113,TRUE,"DD",1,1,"Chordata","Cetartiodactyla","Kogiidae","Kogia","Kogia breviceps","Mammalia","Magdalena Transition"
"141",458790,458790,458788,"Species","Kogia sima","(Owen, 1866)",159025,TRUE,"DD",5,4,"Chordata","Cetartiodactyla","Kogiidae","Kogia","Kogia sima","Mammalia","Magdalena Transition"
"142",459255,459255,749153,"Species","Labrisomus xanti","Gill, 1860",281266,TRUE,"LC",14,2,"Chordata","Perciformes","Labrisomidae","Labrisomus","Labrisomus xanti","Actinopteri","Magdalena Transition"
"143",459353,459353,636846,"Species","Lactoria diaphana","(Bloch & Schneider, 1801)",219903,NA,NA,3,2,"Chordata","Tetraodontiformes","Ostraciidae","Lactoria","Lactoria diaphana","Actinopteri","Magdalena Transition"
"144",460207,460207,460200,"Species","Larimus pacificus","Jordan & Bollman, 1890",276131,TRUE,"LC",5,2,"Chordata","Perciformes","Sciaenidae","Larimus","Larimus pacificus","Actinopteri","Magdalena Transition"
"145",461006,461006,698225,"Species","Lensia challengeri","Totton, 1954",287252,NA,NA,1,1,"Cnidaria","Siphonophorae","Diphyidae","Lensia","Lensia challengeri","Hydrozoa","Magdalena Transition"
"146",461295,461295,769805,"Species","Lepidochelys olivacea","(Eschscholtz, 1829)",220293,TRUE,"VU",36,9,"Chordata","Testudines","Cheloniidae","Lepidochelys","Lepidochelys olivacea","Reptilia","Magdalena Transition"
"147",461605,461605,461597,"Species","Lepophidium microlepis","(Gilbert, 1890)",275622,TRUE,"LC",2,1,"Chordata","Ophidiiformes","Ophidiidae","Lepophidium","Lepophidium microlepis","Actinopteri","Magdalena Transition"
"148",461608,461608,461597,"Species","Lepophidium pardale","(Gilbert, 1890)",275624,TRUE,"LC",2,1,"Chordata","Ophidiiformes","Ophidiidae","Lepophidium","Lepophidium pardale","Actinopteri","Magdalena Transition"
"149",462360,462360,462352,"Species","Leptosynapta inhaerens","(O.F. Müller, 1776)",124465,NA,NA,1,1,"Echinodermata","Apodida","Synaptidae","Leptosynapta","Leptosynapta inhaerens","Holothuroidea","Magdalena Transition"
"150",462899,462899,749837,"Species","Leuresthes tenuis","(Ayres, 1860)",281344,NA,NA,2,1,"Chordata","Atheriniformes","Atherinidae","Leuresthes","Leuresthes tenuis","Actinopteri","Magdalena Transition"
"151",462903,462903,698286,"Species","Leuroglossus stilbius","Gilbert, 1890",313514,NA,NA,3,1,"Chordata","Osmeriformes","Bathylagidae","Leuroglossus","Leuroglossus stilbius","Actinopteri","Magdalena Transition"
"152",463244,463244,776646,"Species","Lile stolifera","(Jordan & Gilbert, 1882)",281353,TRUE,"LC",21,2,"Chordata","Clupeiformes","Clupeidae","Lile","Lile stolifera","Actinopteri","Magdalena Transition"
"153",464157,464157,778124,"Species","Litharachnium tentorium","Haeckel, 1860",345840,NA,NA,2,1,"Radiozoa","Nassellaria","Theoperidae","Litharachnium","Litharachnium tentorium","Polycystina","Magdalena Transition"
"154",464214,464214,774520,"Species","Lithomelissa thoracites","Haeckel, 1860",235746,NA,NA,4,1,"Radiozoa","Nassellaria","Plagiacanthidae","Lithomelissa","Lithomelissa thoracites","Polycystina","Magdalena Transition"
"155",464408,464408,679378,"Genus","Littoraria","Gray, 1833",206218,NA,NA,1,1,"Mollusca","Littorinimorpha","Littorinidae","Littoraria",NA,"Gastropoda","Magdalena Transition"
"156",464890,464890,464887,"Species","Lophiodes caulinaris","(Garman, 1899)",278525,TRUE,"LC",1,1,"Chordata","Lophiiformes","Lophiidae","Lophiodes","Lophiodes caulinaris","Actinopteri","Magdalena Transition"
"157",464904,464904,464901,"Species","Lophiomus setigerus","(Vahl, 1797)",217838,NA,NA,1,1,"Chordata","Lophiiformes","Lophiidae","Lophiomus","Lophiomus setigerus","Actinopteri","Magdalena Transition"
"158",465428,465428,698423,"Species","Luidia ludwigi","Fisher, 1906",178632,NA,NA,1,1,"Echinodermata","Paxillosida","Luidiidae","Luidia","Luidia ludwigi","Asteroidea","Magdalena Transition"
"159",465799,465799,769042,"Species","Luvarus imperialis","Rafinesque, 1810",126974,NA,NA,1,1,"Chordata","Perciformes","Luvaridae","Luvarus","Luvarus imperialis","Actinopteri","Magdalena Transition"
"160",466359,466359,750488,"Species","Lythrypnus dalli","(Gilbert, 1890)",281457,TRUE,"LC",1,1,"Chordata","Perciformes","Gobiidae","Lythrypnus","Lythrypnus dalli","Actinopteri","Magdalena Transition"
"161",466404,466404,774490,"Genus","Macandrevia","King, 1859",104046,NA,NA,2,1,"Brachiopoda","Terebratulida","Zeilleriidae","Macandrevia",NA,"Rhynchonellata","Magdalena Transition"
"162",467574,467574,750972,"Species","Malacoctenus hubbsi","Springer, 1959",281499,TRUE,"LC",8,2,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus hubbsi","Actinopteri","Magdalena Transition"
"163",467579,467579,750972,"Species","Malacoctenus tetranemus","(Cope, 1877)",281502,TRUE,"LC",1,1,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus tetranemus","Actinopteri","Magdalena Transition"
"164",467583,467583,750972,"Species","Malacoctenus zonifer","(Jordan & Gilbert, 1882)",281506,TRUE,"LC",1,1,"Chordata","Perciformes","Labrisomidae","Malacoctenus","Malacoctenus zonifer","Actinopteri","Magdalena Transition"
"165",469778,469778,469773,"Species","Menticirrhus nasus","(Günther, 1868)",276146,TRUE,"LC",10,2,"Chordata","Perciformes","Sciaenidae","Menticirrhus","Menticirrhus nasus","Actinopteri","Magdalena Transition"
"166",469784,469784,469773,"Species","Menticirrhus undulatus","(Girard, 1854)",276150,TRUE,"DD",36,2,"Chordata","Perciformes","Sciaenidae","Menticirrhus","Menticirrhus undulatus","Actinopteri","Magdalena Transition"
"167",470123,470123,763193,"Genus","Mesoplodon","Gervais, 1850",137034,NA,NA,3,3,"Chordata","Cetartiodactyla","Ziphiidae","Mesoplodon",NA,"Mammalia","Magdalena Transition"
"168",471100,471100,471094,"Species","Microdesmus dorsipunctatus","Dawson, 1968",276226,TRUE,"DD",1,1,"Chordata","Perciformes","Microdesmidae","Microdesmus","Microdesmus dorsipunctatus","Actinopteri","Magdalena Transition"
"169",471199,471199,698698,"Species","Microgobius emblematicus","(Jordan & Gilbert, 1882)",275714,TRUE,"LC",2,1,"Chordata","Perciformes","Gobiidae","Microgobius","Microgobius emblematicus","Actinopteri","Magdalena Transition"
"170",471200,471200,698698,"Species","Microgobius erectus","Ginsburg, 1938",275715,TRUE,"LC",1,1,"Chordata","Perciformes","Gobiidae","Microgobius","Microgobius erectus","Actinopteri","Magdalena Transition"
"171",471271,471271,776706,"Species","Microlepidotus inornatus","Gill, 1862",281560,TRUE,"LC",4,2,"Chordata","Perciformes","Haemulidae","Microlepidotus","Microlepidotus inornatus","Actinopteri","Magdalena Transition"
"172",471404,471404,471402,"Species","Micropogonias ectenes","(Jordan & Gilbert, 1882)",275305,TRUE,"LC",14,2,"Chordata","Perciformes","Sciaenidae","Micropogonias","Micropogonias ectenes","Actinopteri","Magdalena Transition"
"173",471887,471887,774292,"Species","Mirounga angustirostris","Gill, 1866",255018,TRUE,"LC",32,3,"Chordata","Carnivora","Phocidae","Mirounga","Mirounga angustirostris","Mammalia","Magdalena Transition"
"174",472761,472761,645527,"Species","Monolene dubiosa","Garman, 1899",275917,TRUE,"LC",1,1,"Chordata","Pleuronectiformes","Bothidae","Monolene","Monolene dubiosa","Actinopteri","Magdalena Transition"
"175",473422,473422,698814,"Species","Mugil setosus","Gilbert, 1892",273659,TRUE,"LC",1,1,"Chordata","Perciformes","Mugilidae","Mugil","Mugil setosus","Actinopteri","Magdalena Transition"
"176",474111,474111,698872,"Species","Mustelus californicus","Gill, 1864",271381,TRUE,"LC",12,2,"Chordata","Carcharhiniformes","Triakidae","Mustelus","Mustelus californicus","Elasmobranchii","Magdalena Transition"
"177",474271,474271,698879,"Species","Mycteroperca rosacea","(Streets, 1877)",273883,TRUE,"VU",3,1,"Chordata","Perciformes","Serranidae","Mycteroperca","Mycteroperca rosacea","Actinopteri","Magdalena Transition"
"178",474308,474308,474278,"Species","Myctophum nitidulum","Garman, 1899",126626,NA,NA,4,2,"Chordata","Myctophiformes","Myctophidae","Myctophum","Myctophum nitidulum","Actinopteri","Magdalena Transition"
"179",474367,474367,474364,"Species","Myliobatis californica","Gill, 1865",271485,NA,NA,21,2,"Chordata","Myliobatiformes","Myliobatidae","Myliobatis","Myliobatis californica","Elasmobranchii","Magdalena Transition"
"180",474371,474371,474364,"Species","Myliobatis longirostris","Applegate & Fitch, 1964",271489,TRUE,"NT",11,2,"Chordata","Myliobatiformes","Myliobatidae","Myliobatis","Myliobatis longirostris","Elasmobranchii","Magdalena Transition"
"181",474675,474675,474666,"Species","Myrophis vafer","Jordan & Gilbert, 1883",275496,TRUE,"LC",11,2,"Chordata","Anguilliformes","Ophichthidae","Myrophis","Myrophis vafer","Actinopteri","Magdalena Transition"
"182",474910,474910,776726,"Species","Myxodagnus opercularis","Gill, 1861",281624,TRUE,"LC",2,2,"Chordata","Perciformes","Dactyloscopidae","Myxodagnus","Myxodagnus opercularis","Actinopteri","Magdalena Transition"
"183",475086,475086,475069,"Species","Nannobrachium ritteri","(Gilbert, 1915)",275870,NA,NA,2,2,"Chordata","Myctophiformes","Myctophidae","Nannobrachium","Nannobrachium ritteri","Actinopteri","Magdalena Transition"
"184",475833,475833,475832,"Species","Naucrates ductor","(Linnaeus, 1758)",126811,NA,NA,8,1,"Chordata","Perciformes","Carangidae","Naucrates","Naucrates ductor","Actinopteri","Magdalena Transition"
"185",476225,476225,476223,"Species","Negaprion brevirostris","(Poey, 1868)",105800,TRUE,"NT",3,1,"Chordata","Carcharhiniformes","Carcharhinidae","Negaprion","Negaprion brevirostris","Elasmobranchii","Magdalena Transition"
"186",476936,476936,793969,"Species","Neogloboquadrina pachyderma","(Ehrenberg, 1861)",113458,NA,NA,1,1,"Foraminifera","Globigerinida","Globorotaliidae","Neogloboquadrina","Neogloboquadrina pachyderma","Globothalamea","Magdalena Transition"
"187",477367,477367,774467,"Genus","Neorhynchia","Thomson, 1915",235192,NA,NA,1,1,"Brachiopoda","Rhynchonellida","Frieleiidae","Neorhynchia",NA,"Rhynchonellata","Magdalena Transition"
"188",478214,478214,649173,"Species","Nezumia stelgidolepis","(Gilbert, 1890)",272428,NA,NA,1,1,"Chordata","Gadiformes","Macrouridae","Nezumia","Nezumia stelgidolepis","Actinopteri","Magdalena Transition"
"189",478806,478806,763574,"Species","Notarius planiceps","(Steindachner, 1877)",281772,TRUE,"LC",9,2,"Chordata","Siluriformes","Ariidae","Notarius","Notarius planiceps","Actinopteri","Magdalena Transition"
"190",479818,479818,748486,"Genus","Oceanodroma","Reichenbach, 1853",137060,NA,NA,8,1,"Chordata","Procellariiformes","Hydrobatidae","Oceanodroma",NA,"Aves","Magdalena Transition"
"191",479822,479822,479818,"Species","Oceanodroma leucorhoa","(Vieillot, 1818)",137192,NA,NA,9,1,"Chordata","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma leucorhoa","Aves","Magdalena Transition"
"192",479823,479823,479818,"Species","Oceanodroma melania","(Bonaparte, 1854)",343967,NA,NA,24,1,"Chordata","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma melania","Aves","Magdalena Transition"
"193",479826,479826,479818,"Species","Oceanodroma tethys","(Bonaparte, 1852)",343969,NA,NA,1,1,"Chordata","Procellariiformes","Hydrobatidae","Oceanodroma","Oceanodroma tethys","Aves","Magdalena Transition"
"194",479989,479989,753510,"Genus","Octopus","Cuvier, 1798",138268,NA,NA,3,1,"Mollusca","Octopoda","Octopodidae","Octopus",NA,"Cephalopoda","Magdalena Transition"
"195",480606,480606,753633,"Species","Ogilbia ventralis","(Gill, 1863)",281859,TRUE,"LC",3,1,"Chordata","Ophidiiformes","Bythitidae","Ogilbia","Ogilbia ventralis","Actinopteri","Magdalena Transition"
"196",480949,480949,753706,"Species","Ommastrephes bartramii","(Lesueur, 1821)",181382,TRUE,"LC",1,1,"Mollusca","Oegopsida","Ommastrephidae","Ommastrephes","Ommastrephes bartramii","Cephalopoda","Magdalena Transition"
"197",481620,481620,481619,"Genus","Ophiactis","Lütken, 1856",123620,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiactidae","Ophiactis",NA,"Ophiuroidea","Magdalena Transition"
"198",481651,481651,481620,"Species","Ophiactis simplex","(LeConte, 1851)",243468,NA,NA,2,1,"Echinodermata","Ophiurida","Ophiactidae","Ophiactis","Ophiactis simplex","Ophiuroidea","Magdalena Transition"
"199",481748,481748,699282,"Species","Ophichthus triserialis","(Kaup, 1856)",271987,TRUE,"LC",3,1,"Chordata","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus triserialis","Actinopteri","Magdalena Transition"
"200",481821,481821,481820,"Subspecies","Ophiernus adspersus adspersus","Lyman, 1883",238139,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiuridae","Ophiernus","Ophiernus adspersus","Ophiuroidea","Magdalena Transition"
"201",482143,482143,699337,"Species","Ophiomusium glabrum","Lütken & Mortensen, 1899",243819,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiolepididae","Ophiomusium","Ophiomusium glabrum","Ophiuroidea","Magdalena Transition"
"202",482327,482327,753888,"Species","Ophioscion vermicularis","(Günther, 1867)",281909,TRUE,"LC",2,1,"Chordata","Perciformes","Sciaenidae","Ophioscion","Ophioscion vermicularis","Actinopteri","Magdalena Transition"
"203",482398,482398,753894,"Species","Ophiothrix (Ophiothrix) spiculata","Le Conte, 1851",244192,NA,NA,5,1,"Echinodermata","Ophiurida","Ophiotrichidae","Ophiothrix","Ophiothrix (Ophiothrix) spiculata","Ophiuroidea","Magdalena Transition"
"204",482527,482527,699382,"Species","Ophiura flagellata","(Lyman, 1878)",124918,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiuridae","Ophiura","Ophiura flagellata","Ophiuroidea","Magdalena Transition"
"205",482660,482660,699390,"Species","Opisthonema libertate","(Günther, 1867)",275504,TRUE,"LC",18,2,"Chordata","Clupeiformes","Clupeidae","Opisthonema","Opisthonema libertate","Actinopteri","Magdalena Transition"
"206",482661,482661,699390,"Species","Opisthonema medirastre","Berry & Barrett, 1963",275505,TRUE,"LC",2,1,"Chordata","Clupeiformes","Clupeidae","Opisthonema","Opisthonema medirastre","Actinopteri","Magdalena Transition"
"207",482738,482738,482705,"Species","Opistognathus punctatus","Peters, 1869",276471,TRUE,"LC",8,2,"Chordata","Perciformes","Opistognathidae","Opistognathus","Opistognathus punctatus","Actinopteri","Magdalena Transition"
"208",483005,483005,769780,"Species","Orcinus orca","(Linnaeus, 1758)",137102,TRUE,"DD",7,6,"Chordata","Cetartiodactyla","Delphinidae","Orcinus","Orcinus orca","Mammalia","Magdalena Transition"
"209",483256,483256,483254,"Species","Orthopristis chalceus","(Günther, 1864)",275741,TRUE,"LC",58,2,"Chordata","Perciformes","Haemulidae","Orthopristis","Orthopristis chalceus","Actinopteri","Magdalena Transition"
"210",483260,483260,483254,"Species","Orthopristis reddingi","Jordan & Richardson, 1895",275745,TRUE,"LC",38,3,"Chordata","Perciformes","Haemulidae","Orthopristis","Orthopristis reddingi","Actinopteri","Magdalena Transition"
"211",483545,483545,1031207,"Class","Ostracoda","Latreille, 1802",1078,NA,NA,5,1,"Arthropoda",NA,NA,NA,NA,"Ostracoda","Magdalena Transition"
"212",483600,483600,755867,"Family","Otariidae","Gray, 1825",231386,NA,NA,23,6,"Chordata","Carnivora","Otariidae",NA,NA,"Mammalia","Magdalena Transition"
"213",483848,483848,774748,"Species","Oxyjulis californica","(Günther, 1861)",240727,TRUE,"LC",5,1,"Chordata","Perciformes","Labridae","Oxyjulis","Oxyjulis californica","Actinopteri","Magdalena Transition"
"214",485443,485443,511810,"Genus","Paracerceis","Hansen, 1905",249103,NA,NA,1,1,"Arthropoda","Isopoda","Sphaeromatidae","Paracerceis",NA,"Malacostraca","Magdalena Transition"
"215",485555,485555,485544,"Species","Paraclinus magdalenae","Rosenblatt & Parr, 1969",282026,TRUE,"EN",4,3,"Chordata","Perciformes","Labrisomidae","Paraclinus","Paraclinus magdalenae","Actinopteri","Magdalena Transition"
"216",485563,485563,485544,"Species","Paraclinus tanygnathus","Rosenblatt & Parr, 1969",282036,TRUE,"LC",1,1,"Chordata","Perciformes","Labrisomidae","Paraclinus","Paraclinus tanygnathus","Actinopteri","Magdalena Transition"
"217",486117,486117,776831,"Species","Paralabrax maculatofasciatus","(Steindachner, 1868)",282058,TRUE,"LC",99,2,"Chordata","Perciformes","Serranidae","Paralabrax","Paralabrax maculatofasciatus","Actinopteri","Magdalena Transition"
