"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","class","species","redlist","status","gisd","hab","ecoregion"
"3918",760071,760071,670566,"Species","Stenothoe gallensis","Walker, 1904",103163,23,1,"Arthropoda","Amphipoda","Stenothoidae","Stenothoe","Malacostraca","Stenothoe gallensis",NA,NA,NA,NA,"Southeastern Brazil"
"3919",760095,760095,1042295,"Genus","Stephanolaimus","Ditlevsen, 1918",2408,4,1,"Nematoda","Plectida","Camacolaimidae","Stephanolaimus","Chromadorea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3920",760188,760188,817635,"Species","Stigmaphyllon ciliatum","A. Juss.",NA,4,1,"Magnoliophyta","Polygalales","Malpighiaceae","Stigmaphyllon","Magnoliopsida","Stigmaphyllon ciliatum",NA,NA,NA,NA,"Southeastern Brazil"
"3921",760201,760201,822064,"Species","Stilliger talis",NA,533457,1,1,"Mollusca","Sacoglossa","Stiligeridae","Stilliger","Gastropoda","Stilliger talis",NA,NA,NA,NA,"Southeastern Brazil"
"3922",760374,760374,455566,"Genus","Stylactis","Allman, 1864",117121,1,1,"Cnidaria","Anthoathecata","Hydractiniidae","Stylactis","Hydrozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3923",760421,760421,770436,"Species","Stylonema alsidii","(Zanardini) K.M.Drew, 1956",145688,2,1,"Rhodophyta","Stylonematales","Stylonemataceae","Stylonema","Stylonematophyceae","Stylonema alsidii",NA,NA,NA,NA,"Southeastern Brazil"
"3924",760493,760493,754648,"Genus","Sudis","Rafinesque, 1810",125679,1,1,"Chordata","Aulopiformes","Paralepididae","Sudis","Actinopteri",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3925",760537,760537,753065,"Family","Syllidae","Grube, 1850",948,353,2,"Annelida","Phyllodocida","Syllidae",NA,"Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3926",760538,760538,671682,"Species","Syllides denticulatum",NA,NA,1,1,"Annelida","Phyllodocida","Syllidae","Syllides","Polychaeta","Syllides denticulatum",NA,NA,NA,NA,"Southeastern Brazil"
"3927",760547,760547,515419,"Species","Syllis cryptica",NA,NA,2,1,"Annelida","Phyllodocida","Syllidae","Syllis","Polychaeta","Syllis cryptica",NA,NA,NA,NA,"Southeastern Brazil"
"3928",760732,760732,822098,"Species","Tabebuia cassinoides","(Lam.) DC.",NA,3,1,"Magnoliophyta","Scrophulariales","Bignoniaceae","Tabebuia","Magnoliopsida","Tabebuia cassinoides",NA,NA,NA,NA,"Southeastern Brazil"
"3929",760745,760745,432539,"Genus","Taenioma","J.Agardh, 1863",143899,2,1,"Rhodophyta","Ceramiales","Delesseriaceae","Taenioma","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3930",760772,760772,516701,"Species","Talorchestia tucuaruna","(Muller, 1864)",557351,4,1,"Arthropoda","Amphipoda","Talitridae","Talorchestia","Malacostraca","Talorchestia tucuaruna",NA,NA,NA,NA,"Southeastern Brazil"
"3931",760806,760806,738303,"Phylum","Tardigrada","Doyère, 1840",1276,5,1,"Tardigrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southeastern Brazil"
"3932",760850,760850,672682,"Species","Tegula hotessieriana","(d'Orbigny, 1842)",419461,2,1,"Mollusca",NA,"Tegulidae","Tegula","Gastropoda","Tegula hotessieriana",NA,NA,NA,NA,"Southeastern Brazil"
"3933",760852,760852,672682,"Species","Tegula patagonica","(d'Orbigny, 1835)",533470,1,1,"Mollusca",NA,"Tegulidae","Tegula","Gastropoda","Tegula patagonica",NA,NA,NA,NA,"Southeastern Brazil"
"3934",760856,760856,517157,"Species","Teinostoma megastoma","(C. B. Adams, 1850)",419679,2,1,"Mollusca","Littorinimorpha","Tornidae","Teinostoma","Gastropoda","Teinostoma megastoma",NA,NA,NA,NA,"Southeastern Brazil"
"3935",760922,760922,770652,"Genus","Teloschistes","Norm.",NA,1,1,"Ascomycota","Lecanorales","Teloschistaceae","Teloschistes","Lecanoromycetes",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3936",760967,760967,760968,"Family","Terebellidae","Johnston, 1846",982,184,1,"Annelida","Terebellida","Terebellidae",NA,"Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3937",760984,760984,700984,"Species","Terebra leptapsis","Simone, 1999",438839,2,1,"Mollusca","Neogastropoda","Terebridae","Terebra","Gastropoda","Terebra leptapsis",NA,NA,NA,NA,"Southeastern Brazil"
"3938",760995,760995,700984,"Species","Terebra sterigma","Simone, 1999",438867,2,1,"Mollusca","Neogastropoda","Terebridae","Terebra","Gastropoda","Terebra sterigma",NA,NA,NA,NA,"Southeastern Brazil"
"3939",761060,761060,741654,"Subfamily","Tetragonopterinae","Gill, 1858",267061,1,1,"Chordata","Characiformes","Characidae",NA,"Actinopteri",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3940",761177,761177,NA,NA,"Thalassiocypris",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southeastern Brazil"
"3941",761309,761309,760967,"Subfamily","Thelepodinae","Hessle, 1917",181511,6,1,"Annelida","Terebellida","Terebellidae",NA,"Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3942",761398,761398,768906,"Genus","Thesea","Duchassaing & Michelotti, 1860",125315,2,2,"Cnidaria","Alcyonacea","Plexauridae","Thesea","Anthozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3943",761428,761428,768242,"Species","Tholosina centroforata","Rhumbler, 1935",114205,1,1,"Foraminifera","Astrorhizida","Saccamminidae","Tholosina","Monothalamea","Tholosina centroforata",NA,NA,NA,NA,"Southeastern Brazil"
"3944",761537,761537,761536,"Species","Tiburonella viscana","(J.L. Barnard, 1964)",549282,23,2,"Arthropoda","Amphipoda","Platyischnopidae","Tiburonella","Malacostraca","Tiburonella viscana",NA,NA,NA,NA,"Southeastern Brazil"
"3945",761551,761551,817648,"Genus","Tillandsia","Linnaeus",NA,1,1,"Magnoliophyta","Bromeliales","Bromeliaceae","Tillandsia","Liliopsida",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3946",761552,761552,761551,"Species","Tillandsia stricta","Sol. ex Ker Gawl.",NA,1,1,"Magnoliophyta","Bromeliales","Bromeliaceae","Tillandsia","Liliopsida","Tillandsia stricta",NA,NA,NA,NA,"Southeastern Brazil"
"3947",761553,761553,761551,"Species","Tillandsia usneoides","(Linnaeus) Linnaeus",NA,1,1,"Magnoliophyta","Bromeliales","Bromeliaceae","Tillandsia","Liliopsida","Tillandsia usneoides",NA,NA,NA,NA,"Southeastern Brazil"
"3948",761597,761597,768252,"Species","Tiphotrocha comprimata","(Cushman & Brönnimann, 1948)",114331,61,1,"Foraminifera","Lituolida","Trochamminidae","Tiphotrocha","Globothalamea","Tiphotrocha comprimata",NA,NA,NA,NA,"Southeastern Brazil"
"3949",761605,761605,520024,"Species","Tiron tropakis","J.L. Barnard, 1972",555611,6,1,"Arthropoda","Amphipoda","Synopiidae","Tiron","Malacostraca","Tiron tropakis",NA,NA,NA,NA,"Southeastern Brazil"
"3950",761857,761857,761856,"Species","Tricleocarpa cylindrica","(J.Ellis & Solander) Huisman & Borowitzka, 1990",145744,16,1,"Rhodophyta","Nemaliales","Galaxauraceae","Tricleocarpa","Florideophyceae","Tricleocarpa cylindrica",NA,NA,NA,NA,"Southeastern Brazil"
"3951",761978,761978,1033128,"Genus","Tripalea","Bayer, 1955",267923,1,1,"Cnidaria","Alcyonacea","Spongiodermidae","Tripalea","Anthozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3952",761983,761983,521676,"Species","Triphora pulchella","A. Adams, 1854",592178,10,1,"Mollusca","Caenogastropoda incertae sedis","Triphoridae","Triphora","Gastropoda","Triphora pulchella",NA,NA,NA,NA,"Southeastern Brazil"
"3953",762001,762001,766976,"Genus","Trissonchulus","Cobb, 1920",2528,4,1,"Nematoda","Enoplida","Ironidae","Trissonchulus","Enoplea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3954",762041,762041,762058,"Genus","Trochammina","Parker & Jones, 1859",112412,34,1,"Foraminifera","Lituolida","Trochamminidae","Trochammina","Globothalamea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3955",762061,762061,779986,"Species","Trochamminita salsa","(Cushman & Brönnimann, 1948)",417582,1,1,"Foraminifera","Lituolida","Haplophragmoididae","Trochamminita","Globothalamea","Trochamminita salsa",NA,NA,NA,NA,"Southeastern Brazil"
"3956",762064,762064,745651,"Genus","Trochamus","Boucher & De Bovée, 1971",2292,5,1,"Nematoda","Chromadorida","Chromadoridae","Trochamus","Chromadorea",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3957",762073,762073,741049,"Genus","Trochocyathus","Milne Edwards & Haime, 1848",135105,9,1,"Cnidaria","Scleractinia","Caryophylliidae","Trochocyathus","Anthozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3958",762134,762134,701218,"Species","Trophon pelseneeri","E. A. Smith, 1915",399060,19,1,"Mollusca","Neogastropoda","Muricidae","Trophon","Gastropoda","Trophon pelseneeri",NA,NA,NA,NA,"Southeastern Brazil"
"3959",762261,762261,701238,"Species","Turbonilla americana","(d'Orbigny, 1841)",533540,4,1,"Mollusca","Heterobranchia incertae sedis","Pyramidellidae","Turbonilla","Gastropoda","Turbonilla americana",NA,NA,NA,NA,"Southeastern Brazil"
"3960",762450,762450,779992,"Species","Ucides cordatus","(Linnaeus, 1763)",422170,12,2,"Arthropoda","Decapoda","Ucididae","Ucides","Malacostraca","Ucides cordatus",NA,NA,NA,NA,"Southeastern Brazil"
"3961",762465,762465,701264,"Species","Ulva chaetomorphoides","(Børgesen) Hayden, Blomster, Maggs, P.C.Silva, M.J.Stanhope & J.R.Waaland, 2003",376339,8,2,"Chlorophyta","Ulvales","Ulvaceae","Ulva","Ulvophyceae","Ulva chaetomorphoides",NA,NA,NA,NA,"Southeastern Brazil"
"3962",762483,762483,523639,"Species","Umbellosphaera irregularis","Paasche, 1955",235982,2,1,"Haptophyta",NA,"Umbellosphaeraceae","Umbellosphaera","Haptophyta incertae sedis","Umbellosphaera irregularis",NA,NA,NA,NA,"Southeastern Brazil"
"3963",762486,762486,523657,"Species","Umbilicosphaera sibogae","(Weber-van Bosse) Gaarder, 1970",235985,2,1,"Haptophyta","Coccolithales","Calcidiscaceae","Umbilicosphaera","Prymnesiophyceae","Umbilicosphaera sibogae",NA,NA,NA,NA,"Southeastern Brazil"
"3964",762525,762525,701276,"Species","Upogebia omissa","Gomes Corrêa, 1968",421838,42,4,"Arthropoda","Decapoda","Upogebiidae","Upogebia","Malacostraca","Upogebia omissa",NA,NA,NA,NA,"Southeastern Brazil"
"3965",762582,762582,778980,"Genus","Usnea",NA,240589,1,1,"Ascomycota","Lecanorales","Parmeliaceae","Usnea","Lecanoromycetes",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3966",762583,762583,762582,"Species","Usnea barbata","Linnaeus",NA,1,1,"Ascomycota","Lecanorales","Parmeliaceae","Usnea","Lecanoromycetes","Usnea barbata",NA,NA,NA,NA,"Southeastern Brazil"
"3967",762783,762783,779719,"Genus","Vigna",NA,416136,2,1,"Tracheophyta","Fabales","Fabaceae","Vigna","Magnoliopsida",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3968",762846,762846,761684,"Genus","Vitrinella","C. B. Adams, 1850",160067,2,1,"Mollusca","Littorinimorpha","Tornidae","Vitrinella","Gastropoda",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3969",762921,762921,780000,"Species","Warrenita palustris","(Warren, 1957)",417567,13,1,"Foraminifera","Lituolida","Hormosinidae","Warrenita","Globothalamea","Warrenita palustris",NA,NA,NA,NA,"Southeastern Brazil"
"3970",762931,762931,822270,"Species","Weisnerella auriculata","Cushman, 1933",417770,1,1,"Foraminifera","Miliolida","Nubeculariidae","Weisnerella",NA,"Weisnerella auriculata",NA,NA,NA,NA,"Southeastern Brazil"
"3971",762967,762967,778637,"Genus","Wrangelia","C.Agardh, 1828",143869,1,1,"Rhodophyta","Ceramiales","Wrangeliaceae","Wrangelia","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3972",762971,762971,770295,"Genus","Wurdemannia","Harvey, 1853",144184,1,1,"Rhodophyta","Gigartinales","Solieriaceae","Wurdemannia","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"3973",762972,762972,762971,"Species","Wurdemannia miniata","(Sprengel) Feldmann & G.Hamel, 1934",145684,8,2,"Rhodophyta","Gigartinales","Solieriaceae","Wurdemannia","Florideophyceae","Wurdemannia miniata",NA,NA,NA,NA,"Southeastern Brazil"
"3974",763298,763298,774270,"Species","Zygonemella striata","Cobb, 1920",229499,1,1,"Nematoda","Monhysterida","Xyalidae","Zygonemella","Chromadorea","Zygonemella striata",NA,NA,NA,NA,"Southeastern Brazil"
"3975",763304,763304,776099,"Species","Zyzzyzus warreni","Calder, 1988",291318,6,2,"Cnidaria","Anthoathecata","Tubulariidae","Zyzzyzus","Hydrozoa","Zyzzyzus warreni",NA,NA,NA,NA,"Southeastern Brazil"
"3976",763361,763361,769614,"Species","Cordagalma ordinata","(Haeckel, 1888)",196536,48,1,"Cnidaria","Siphonophorae","Agalmatidae","Cordagalma","Hydrozoa","Cordagalma ordinata",NA,NA,NA,NA,"Southeastern Brazil"
"3977",764006,764006,738854,"Species","Aricidea (Aricidea) curviseta","Day, 1963",335071,2,1,"Annelida",NA,"Paraonidae","Aricidea","Polychaeta","Aricidea (Aricidea) curviseta",NA,NA,NA,NA,"Southeastern Brazil"
"3978",764172,764172,768503,"Species","Mitrocomium cirratum","Haeckel, 1879",117756,4,1,"Cnidaria","Leptothecata","Lovenellidae","Mitrocomium","Hydrozoa","Mitrocomium cirratum",NA,NA,NA,NA,"Southeastern Brazil"
"3979",764200,764200,768203,"Species","Planorbulina variabilis","(d'Orbigny, 1826)",113635,1,1,"Foraminifera","Rotaliida","Planorbulinidae","Planorbulina","Globothalamea","Planorbulina variabilis",NA,NA,NA,NA,"Southeastern Brazil"
"3980",764237,764237,772437,"Species","Phascolion (Isomya) hedraeum","Selenka & De Man, 1883",175037,8,1,"Sipuncula","Golfingiida","Phascolionidae","Phascolion","Sipunculidea","Phascolion (Isomya) hedraeum",NA,NA,NA,NA,"Southeastern Brazil"
"3981",764244,764244,779525,"Species","Nephasoma (Nephasoma) confusum","(Sluiter, 1902)",175034,7,1,"Sipuncula","Golfingiida","Golfingiidae","Nephasoma","Sipunculidea","Nephasoma (Nephasoma) confusum",NA,NA,NA,NA,"Southeastern Brazil"
"3982",764267,764267,758794,"Species","Scoloplos (Leodamas) madagascariensis","(Fauvel, 1919)",334765,7,1,"Annelida",NA,"Orbiniidae","Scoloplos","Polychaeta","Scoloplos (Leodamas) madagascariensis",NA,NA,NA,NA,"Southeastern Brazil"
"3983",764269,764269,758794,"Species","Scoloplos (Leodamas) johnstonei","(Day, 1934)",334763,4,2,"Annelida",NA,"Orbiniidae","Scoloplos","Polychaeta","Scoloplos (Leodamas) johnstonei",NA,NA,NA,NA,"Southeastern Brazil"
"3984",765200,765200,412462,"Species","Bostrichobranchus digonas","Abbott, 1951",250077,5,1,"Chordata","Stolidobranchia","Molgulidae","Bostrichobranchus","Ascidiacea","Bostrichobranchus digonas",NA,NA,NA,NA,"Southeastern Brazil"
"3985",765226,765226,779256,"Species","Podocorynoides minima","(Trinci, 1903)",284874,12,1,"Cnidaria","Anthoathecata","Rathkeidae","Podocorynoides","Hydrozoa","Podocorynoides minima",NA,NA,NA,NA,"Southeastern Brazil"
"3986",765231,765231,771610,"Species","Littorophiloscia vittata","(Say, 1818)",157896,1,1,"Arthropoda","Isopoda","Halophilosciidae","Littorophiloscia","Malacostraca","Littorophiloscia vittata",NA,NA,NA,NA,"Southeastern Brazil"
"3987",765238,765238,471798,"Species","Minuspio delta","(Hartman, 1965)",334020,1,1,"Annelida","Spionida","Spionidae","Minuspio","Polychaeta","Minuspio delta",NA,NA,NA,NA,"Southeastern Brazil"
"3988",765443,765443,772451,"Species","Cristaserolis laevis","(Richardson, 1911)",258127,2,1,"Arthropoda","Isopoda","Serolidae","Cristaserolis","Malacostraca","Cristaserolis laevis",NA,NA,NA,NA,"Southeastern Brazil"
"3989",765688,765688,770837,"Species","Acartia (Acartiura) longiremis","(Lilljeborg, 1853)",346037,5,1,"Arthropoda","Calanoida","Acartiidae","Acartia",NA,"Acartia (Acartiura) longiremis",NA,NA,NA,NA,"Southeastern Brazil"
"3990",765694,765694,770835,"Species","Acartia (Acartia) negligens","Dana, 1849",346030,1,1,"Arthropoda","Calanoida","Acartiidae","Acartia",NA,"Acartia (Acartia) negligens",NA,NA,NA,NA,"Southeastern Brazil"
"3991",765703,765703,770835,"Species","Acartia (Acartia) danae","Giesbrecht, 1889",346026,7,2,"Arthropoda","Calanoida","Acartiidae","Acartia",NA,"Acartia (Acartia) danae",NA,NA,NA,NA,"Southeastern Brazil"
"3992",765763,765763,770838,"Species","Acartia (Acanthacartia) tonsa","Dana, 1849",345943,47,2,"Arthropoda","Calanoida","Acartiidae","Acartia",NA,"Acartia (Acanthacartia) tonsa",NA,NA,NA,NA,"Southeastern Brazil"
"3993",765934,765934,772074,"Species","Tedania (Tedaniopsis) vanhoeffeni","Hentschel, 1914",169603,1,1,"Porifera","Poecilosclerida","Tedaniidae","Tedania","Demospongiae","Tedania (Tedaniopsis) vanhoeffeni",NA,NA,NA,NA,"Southeastern Brazil"
"3994",765952,765952,772073,"Species","Tedania (Tedania) ignis","(Duchassaing & Michelotti, 1864)",169565,34,2,"Porifera","Poecilosclerida","Tedaniidae","Tedania","Demospongiae","Tedania (Tedania) ignis",NA,NA,NA,NA,"Southeastern Brazil"
"3995",765987,765987,837184,"Subspecies","Ulva flexuosa paradoxa","(C.Agardh) M.J.Wynne, 2005",382510,3,1,"Chlorophyta","Ulvales","Ulvaceae","Ulva","Ulvophyceae","Ulva flexulosa",NA,NA,NA,NA,"Southeastern Brazil"
"3996",766038,766038,766045,"Species","Myxilla (Ectyomyxilla) kerguelensis","(Hentschel, 1914)",169432,1,1,"Porifera","Poecilosclerida","Myxillidae","Myxilla","Demospongiae","Myxilla (Ectyomyxilla) kerguelensis",NA,NA,NA,NA,"Southeastern Brazil"
"3997",766706,1018410,778893,"Species","Fulvia (Fulvia) laevigata","(Linnaeus, 1758)",381670,1,1,"Mollusca","Cardiida","Cardiidae","Fulvia","Bivalvia","Fulvia (Fulvia) laevigata",NA,NA,NA,NA,"Southeastern Brazil"
"3998",766774,766774,772052,"Species","Mycale (Carmia) microsigmatosa","Arndt, 1927",168590,4,2,"Porifera","Poecilosclerida","Mycalidae","Mycale","Demospongiae","Mycale (Carmia) microsigmatosa",NA,NA,NA,NA,"Southeastern Brazil"
"3999",767332,767332,745006,"Genus","Edwardsia","Quatrefages, 1842",100730,21,2,"Cnidaria","Actiniaria","Edwardsiidae","Edwardsia","Anthozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4000",767566,767566,755479,"Genus","Brachycalanus","Farran, 1905",104198,3,1,"Arthropoda","Calanoida","Phaennidae","Brachycalanus",NA,NA,NA,NA,NA,NA,"Southeastern Brazil"
"4001",767644,767644,770747,"Genus","Manta","Bancroft, 1829",105755,4,2,"Chordata","Myliobatiformes","Myliobatidae","Manta","Elasmobranchii",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4002",768510,768510,754418,"Genus","Amphinema","Haeckel, 1879",117178,2,1,"Cnidaria","Anthoathecata","Pandeidae","Amphinema","Hydrozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4003",768540,768540,1014328,"Genus","Bledius","Leach, 1819",118109,2,1,"Arthropoda","Coleoptera","Staphylinidae","Bledius","Insecta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4004",769440,769440,780684,"Genus","Guitarra","Carter, 1874",131901,1,1,"Porifera","Poecilosclerida","Guitarridae","Guitarra","Demospongiae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4005",773756,695219,756526,"Genus","Glyphisodon","Lacepède, 1802",205802,1,1,"Chordata","Perciformes","Pomacentridae","Glyphisodon","Actinopteri",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4006",773856,773856,770311,"Genus","Ceratodictyon","Zanardini, 1878",206099,12,1,"Rhodophyta","Rhodymeniales","Lomentariaceae","Ceratodictyon","Florideophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4007",774117,774117,780786,"Genus","Thalassia","Banks ex König, 1805",206854,2,1,"Tracheophyta","Alismatales","Hydrocharitaceae","Thalassia","Magnoliopsida",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4008",774532,774532,781457,"Genus","Helicosphaera","Kamptner, 1954",235863,2,1,"Haptophyta","Zygodiscales","Helicosphaeraceae","Helicosphaera","Prymnesiophyceae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4009",774572,774572,755860,"Genus","Pinguipes","Cuvier, 1829",236484,8,1,"Chordata","Perciformes","Pinguipedidae","Pinguipes","Actinopteri",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4010",775674,775674,778560,"Family","Sphenopidae","Hertwig, 1882",266945,4,1,"Cnidaria","Zoantharia","Sphenopidae",NA,"Anthozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4011",775795,775795,1033128,"Genus","Callipodium","Verrill, 1876",267287,1,1,"Cnidaria","Alcyonacea","Spongiodermidae","Callipodium","Anthozoa",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4012",777853,777853,777676,"Genus","Lanicola","Hartmann-Schröder, 1986",325254,2,2,"Annelida","Terebellida","Terebellidae","Lanicola","Polychaeta",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4013",779411,443442,443442,"Subgenus","Favartia (Murexiella)","Clench & Pérez Farfante, 1945",407997,3,1,"Mollusca","Neogastropoda","Muricidae","Favartia","Gastropoda",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4014",780684,780684,494969,"Family","Guitarridae","Dendy, 1924",131646,1,1,"Porifera","Poecilosclerida","Guitarridae",NA,"Demospongiae",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4015",781662,781662,782230,"Family","Crocodylidae",NA,342631,1,1,"Chordata","Crocodylia","Crocodylidae",NA,"Reptilia",NA,NA,NA,NA,NA,"Southeastern Brazil"
"4016",782427,782427,793372,"Species","Acantholobulus bermudensis","(Benedict & Rathbun, 1891)",422072,4,1,"Arthropoda","Decapoda","Panopeidae","Acantholobulus","Malacostraca","Acantholobulus bermudensis",NA,NA,NA,NA,"Southeastern Brazil"
"4017",782481,782481,398190,"Species","Actitis macularius","Linnaeus, 1766",159081,3,1,"Chordata","Charadriiformes","Scolopacidae","Actitis","Aves","Actitis macularius",TRUE,"LC",NA,NA,"Southeastern Brazil"
"4018",782504,782504,598136,"Species","Agardhiella ramosissima","(Harvey) Kylin, 1932",372970,2,1,"Rhodophyta","Gigartinales","Solieriaceae","Agardhiella","Florideophyceae","Agardhiella ramosissima",NA,NA,NA,NA,"Southeastern Brazil"
"4019",782512,782512,398914,"Species","Aglaothamnion boergesenii","(Aponte & D.L.Ballantine) L'Hardy-Halos & Rueness, 1997",373037,3,1,"Rhodophyta","Ceramiales","Callithamniaceae","Aglaothamnion","Florideophyceae","Aglaothamnion boergesenii",NA,NA,NA,NA,"Southeastern Brazil"
"4020",782540,782540,399690,"Species","Allostichaster hartti","(Rathbun, 1879)",178785,2,1,"Echinodermata","Forcipulatida","Stichasteridae","Allostichaster","Asteroidea","Allostichaster hartti",NA,NA,NA,NA,"Southeastern Brazil"
