"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","order","family","genus","species","class","worms_id","redlist","status","hab","gisd","ecoregion"
"574",515613,515613,760563,"Species","Symphurus atramentatus","Jordan & Bollman, 1890",10,2,"Chordata","Pleuronectiformes","Cynoglossidae","Symphurus","Symphurus atramentatus","Actinopteri",274233,TRUE,"LC",NA,NA,"Central Peru"
"575",515806,515806,760606,"Species","Sympterygia brevicaudata","(Cope, 1877)",5,3,"Chordata","Rajiformes","Arhynchobatidae","Sympterygia","Sympterygia brevicaudata","Elasmobranchii",315723,TRUE,"DD",NA,NA,"Central Peru"
"576",516105,516105,770757,"Genus","Synedra","Ehrenberg, 1830",22,1,"Ochrophyta","Fragilariales","Fragilariaceae","Synedra",NA,"Bacillariophyceae",149186,NA,NA,NA,NA,"Central Peru"
"577",516347,516347,700896,"Species","Synodus marchenae","Hildebrand, 1946",2,2,"Chordata","Aulopiformes","Synodontidae","Synodus","Synodus marchenae","Actinopteri",272134,NA,NA,NA,NA,"Central Peru"
"578",516402,516402,628170,"Family","Synopiidae","Dana, 1853",1,1,"Arthropoda","Amphipoda","Synopiidae",NA,NA,"Malacostraca",101410,NA,NA,NA,NA,"Central Peru"
"579",516448,516448,672278,"Species","Syracosphaera pulchra","Lohmann, 1902",36,1,"Haptophyta","Syracosphaerales","Syracosphaeraceae","Syracosphaera","Syracosphaera pulchra","Prymnesiophyceae",235979,NA,NA,NA,NA,"Central Peru"
"580",516485,516485,516402,"Genus","Syrrhoites","Sars, 1895",1,1,"Arthropoda","Amphipoda","Synopiidae","Syrrhoites",NA,"Malacostraca",101779,NA,NA,NA,NA,"Central Peru"
"581",516668,516668,688258,"Species","Talismania bifurcata","(Parr, 1951)",2,2,"Chordata","Osmeriformes","Alepocephalidae","Talismania","Talismania bifurcata","Actinopteri",272884,TRUE,"LC",NA,NA,"Central Peru"
"582",516899,516899,516895,"Species","Taractes rubescens","(Jordan & Evermann, 1887)",1,1,"Chordata","Perciformes","Bramidae","Taractes","Taractes rubescens","Actinopteri",126787,NA,NA,NA,NA,"Central Peru"
"583",518203,518203,767131,"Genus","Tetraselmis","F.Stein, 1878",38,1,"Chlorophyta","Chlorodendrales","Chlorodendraceae","Tetraselmis",NA,"Chlorodendrophyceae",134526,NA,NA,NA,NA,"Central Peru"
"584",518273,518273,743898,"Order","Teuthida","Naef, 1916",3,1,"Mollusca","Teuthida",NA,NA,NA,"Cephalopoda",11716,NA,NA,NA,NA,"Central Peru"
"585",518305,518305,844412,"Genus","Textularia","Defrance, 1824",2,1,"Foraminifera","Textulariida","Textulariidae","Textularia",NA,"Globothalamea",112394,NA,NA,NA,NA,"Central Peru"
"586",518553,518553,850640,"Species","Thalassionema frauenfeldii","(Grunow) Hallegraeff, 1986",1539,1,"Ochrophyta","Thalassionematales","Thalassionemataceae","Thalassionema","Thalassionema frauenfeldii","Bacillariophyceae",176352,NA,NA,NA,NA,"Central Peru"
"587",518555,518555,850640,"Species","Thalassionema nitzschioides","(Grunow, 1862) Van Heurck, 1896",5085,2,"Ochrophyta","Thalassionematales","Thalassionemataceae",NA,"Thalassionema nitzschioides","Bacillariophyceae",555045,NA,NA,NA,NA,"Central Peru"
"588",518563,518563,770752,"Genus","Thalassiosira","Cleve, 1873",1493,2,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira",NA,"Bacillariophyceae",148912,NA,NA,NA,NA,"Central Peru"
"589",518597,518597,518563,"Species","Thalassiosira gravida","Cleve, 1896",1636,2,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira gravida","Bacillariophyceae",149102,NA,NA,NA,NA,"Central Peru"
"590",518611,518611,518563,"Species","Thalassiosira minima","Gaarder, 1951",112,1,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira minima","Bacillariophyceae",148925,NA,NA,NA,NA,"Central Peru"
"591",518618,518618,518563,"Species","Thalassiosira nordenskioeldii","Cleve, 1873",125,1,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira nordenskioeldii","Bacillariophyceae",148931,NA,NA,NA,NA,"Central Peru"
"592",518631,518631,518563,"Species","Thalassiosira subtilis","(Ostenfeld) Gran, 1900",3818,1,"Ochrophyta","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira subtilis","Bacillariophyceae",149101,NA,NA,NA,NA,"Central Peru"
"593",518638,518638,770785,"Genus","Thalassiothrix","Cleve & Grunow, 1880",91,2,"Ochrophyta","Thalassionematales","Thalassionemataceae","Thalassiothrix",NA,"Bacillariophyceae",157081,NA,NA,NA,NA,"Central Peru"
"594",518641,518641,518638,"Species","Thalassiothrix longissima","Cleve & Grunow, 1880",771,1,"Ochrophyta","Thalassionematales","Thalassionemataceae","Thalassiothrix","Thalassiothrix longissima","Bacillariophyceae",157083,NA,NA,NA,NA,"Central Peru"
"595",518944,518944,699389,"Order","Thecosomata","Blainville, 1824",15,1,"Mollusca","Thecosomata",NA,NA,NA,"Gastropoda",13703,NA,NA,NA,NA,"Central Peru"
"596",519941,519941,770903,"Genus","Tintinnopsis","Stein, 1867",254,1,"Ciliophora","Choreotrichida","Codonellidae","Tintinnopsis",NA,"Oligotrichea",163780,NA,NA,NA,NA,"Central Peru"
"597",519958,519958,519941,"Species","Tintinnopsis compressa","Daday, 1887",1,1,"Ciliophora","Choreotrichida","Codonellidae","Tintinnopsis","Tintinnopsis compressa","Oligotrichea",235755,NA,NA,NA,NA,"Central Peru"
"598",519988,519988,519941,"Species","Tintinnopsis nana","Lohmann, 1908",36,1,"Ciliophora","Choreotrichida","Codonellidae","Tintinnopsis","Tintinnopsis nana","Oligotrichea",163804,NA,NA,NA,NA,"Central Peru"
"599",519997,519997,519941,"Species","Tintinnopsis radix","(Imhof, 1886)",99,1,"Ciliophora","Choreotrichida","Codonellidae","Tintinnopsis","Tintinnopsis radix","Oligotrichea",235757,NA,NA,NA,NA,"Central Peru"
"600",520125,520125,761650,"Species","Tomicodon chilensis","Brisout de Barneville, 1846",10,3,"Chordata","Gobiesociformes","Gobiesocidae","Tomicodon","Tomicodon chilensis","Actinopteri",282989,TRUE,"LC",NA,NA,"Central Peru"
"601",520133,520133,761650,"Species","Tomicodon petersii","(Garman, 1875)",2,1,"Chordata","Gobiesociformes","Gobiesocidae","Tomicodon","Tomicodon petersii","Actinopteri",282998,TRUE,"LC",NA,NA,"Central Peru"
"602",520172,520172,701093,"Species","Tomopteris cavallii","Rosa, 1908",1,1,"Annelida","Phyllodocida","Tomopteridae","Tomopteris","Tomopteris cavallii","Polychaeta",131548,NA,NA,NA,NA,"Central Peru"
"603",520267,520267,775648,"Species","Torbenwolffia galatheae","Zenkevitch, 1966",1,1,"Annelida","Echiuroidea","Bonelliidae","Torbenwolffia","Torbenwolffia galatheae","Polychaeta",266872,NA,NA,NA,NA,"Central Peru"
"604",520516,520516,520492,"Species","Trachinotus stilbe","(Jordan & McGregor, 1898)",1,1,"Chordata","Perciformes","Carangidae","Trachinotus","Trachinotus stilbe","Actinopteri",273298,TRUE,"LC",NA,NA,"Central Peru"
"605",520564,520564,520553,"Species","Trachurus murphyi","Nichols, 1920",4,3,"Chordata","Perciformes","Carangidae","Trachurus","Trachurus murphyi","Actinopteri",273303,TRUE,"DD",NA,NA,"Central Peru"
"606",520803,520803,777668,"Genus","Travisia","Johnston, 1840",1,1,"Annelida",NA,NA,"Travisia",NA,"Polychaeta",129417,NA,NA,NA,NA,"Central Peru"
"607",520936,520936,774048,"Species","Triakis maculata","Kner & Steindachner, 1867",3,1,"Chordata","Carcharhiniformes","Triakidae","Triakis","Triakis maculata","Elasmobranchii",279058,TRUE,"VU",NA,NA,"Central Peru"
"608",520991,520991,765977,"Genus","Triceratium","Ehrenberg, 1839",28,1,"Ochrophyta","Triceratiales","Triceratiaceae","Triceratium",NA,"Bacillariophyceae",149154,NA,NA,NA,NA,"Central Peru"
"609",521172,521172,770826,"Species","Trichotoxon reinboldii","(Van Heurck) F.M.H.Reid & Round, 1988",4,1,"Ochrophyta","Thalassionematales","Thalassionemataceae","Trichotoxon","Trichotoxon reinboldii","Bacillariophyceae",149646,NA,NA,NA,NA,"Central Peru"
"610",521190,521190,768523,"Species","Trichydra pudica","Wright, 1857",2,2,"Cnidaria","Anthoathecata","Trichydridae","Trichydra","Trichydra pudica","Hydrozoa",117980,NA,NA,NA,NA,"Central Peru"
"611",521347,521347,768209,"Species","Trifarina carinata","(Cushman, 1923)",6,1,"Foraminifera","Rotaliida","Uvigerinidae","Trifarina","Trifarina carinata","Globothalamea",113758,NA,NA,NA,NA,"Central Peru"
"612",521517,521517,1011415,"Genus","Triloculina","d'Orbigny, 1826",6,1,"Foraminifera","Miliolida","Hauerinidae","Triloculina",NA,"Tubothalamea",112047,NA,NA,NA,NA,"Central Peru"
"613",521555,521555,521517,"Species","Triloculina trigonula","(Lamarck, 1804)",1,1,"Foraminifera","Miliolida","Hauerinidae","Triloculina","Triloculina trigonula","Tubothalamea",112772,NA,NA,NA,NA,"Central Peru"
"614",522328,522328,762155,"Species","Truncatoflabellum truncum","(Cairns, 1982)",6,4,"Cnidaria","Scleractinia","Flabellidae","Truncatoflabellum","Truncatoflabellum truncum","Anthozoa",287068,NA,NA,NA,NA,"Central Peru"
"615",522920,522920,768187,"Species","Turborotalita humilis","(Brady, 1884)",2,1,"Foraminifera","Globigerinida","Globigerinidae","Turborotalita","Turborotalita humilis","Globothalamea",113461,NA,NA,NA,NA,"Central Peru"
"616",522921,522921,768187,"Species","Turborotalita quinqueloba","(Natland, 1938)",77,1,"Foraminifera","Globigerinida","Globigerinidae","Turborotalita","Turborotalita quinqueloba","Globothalamea",113462,NA,NA,NA,NA,"Central Peru"
"617",523097,523097,523093,"Species","Tursiops truncatus","(Montagu, 1821)",36,5,"Chordata","Cetartiodactyla","Delphinidae","Tursiops","Tursiops truncatus","Mammalia",137111,TRUE,"LC",NA,NA,"Central Peru"
"618",523286,523286,523284,"Species","Typhloscolex muelleri","Busch, 1851",3,1,"Annelida","Phyllodocida","Typhloscolecidae","Typhloscolex","Typhloscolex muelleri","Polychaeta",131582,NA,NA,NA,NA,"Central Peru"
"619",523639,523639,1014833,"Genus","Umbellosphaera","Paasche, 1955",1,1,"Haptophyta",NA,"Umbellosphaeraceae","Umbellosphaera",NA,"Haptophyta incertae sedis",235937,NA,NA,NA,NA,"Central Peru"
"620",523642,523642,769179,"Genus","Umbellula","Gray, 1870",2,2,"Cnidaria","Pennatulacea","Umbellulidae","Umbellula",NA,"Anthozoa",128499,NA,NA,NA,NA,"Central Peru"
"621",523712,523712,523690,"Species","Umbrina xanti","Gill, 1862",7,3,"Chordata","Perciformes","Sciaenidae","Umbrina","Umbrina xanti","Actinopteri",273805,TRUE,"LC",NA,NA,"Central Peru"
"622",523749,523749,762494,"Species","Undella hyalina","Daday, 1887",2,1,"Ciliophora","Choreotrichida","Undellidae","Undella","Undella hyalina","Oligotrichea",235765,NA,NA,NA,NA,"Central Peru"
"623",524191,524191,762574,"Species","Urotrygon reticulata","Miyake & McEachran, 1988",1,1,"Chordata","Myliobatiformes","Urotrygonidae","Urotrygon","Urotrygon reticulata","Elasmobranchii",283121,TRUE,"VU",NA,NA,"Central Peru"
"624",524193,524193,762574,"Species","Urotrygon serrula","Hildebrand, 1946",3,3,"Chordata","Myliobatiformes","Urotrygonidae","Urotrygon","Urotrygon serrula","Elasmobranchii",283123,NA,NA,NA,NA,"Central Peru"
"625",524246,524246,1011498,"Genus","Uvigerina","d'Orbigny, 1826",5,1,"Foraminifera","Rotaliida","Uvigerinidae","Uvigerina",NA,"Globothalamea",112281,NA,NA,NA,NA,"Central Peru"
"626",524250,524250,524246,"Species","Uvigerina peregrina","Cushman, 1923",12,1,"Foraminifera","Rotaliida","Uvigerinidae","Uvigerina","Uvigerina peregrina","Globothalamea",113773,NA,NA,NA,NA,"Central Peru"
"627",524786,524786,524784,"Species","Vermiliopsis annulata","(Schmarda, 1861)",1,1,"Annelida","Sabellida","Serpulidae","Vermiliopsis","Vermiliopsis annulata","Polychaeta",335016,NA,NA,NA,NA,"Central Peru"
"628",524878,524878,778956,"Family","Verticordiidae","Stoliczka, 1870",1,1,"Mollusca",NA,"Verticordiidae",NA,NA,"Bivalvia",13716,NA,NA,NA,NA,"Central Peru"
"629",526279,526279,772216,"Genus","Xystonella","Brandt, 1907",2,1,"Ciliophora","Choreotrichida","Xystonellidae","Xystonella",NA,"Oligotrichea",183574,NA,NA,NA,NA,"Central Peru"
"630",526280,526280,526279,"Species","Xystonella treforti","(Daday, 1887)",465,1,"Ciliophora","Choreotrichida","Xystonellidae","Xystonella","Xystonella treforti","Oligotrichea",196855,NA,NA,NA,NA,"Central Peru"
"631",526357,526357,526364,"Genus","Ypsilothuria","Perrier E., 1886",2,1,"Echinodermata","Dendrochirotida","Ypsilothuriidae","Ypsilothuria",NA,"Holothuroidea",123474,NA,NA,NA,NA,"Central Peru"
"632",526359,526359,526357,"Species","Ypsilothuria bitentaculata","(Ludwig, 1893)",1,1,"Echinodermata","Dendrochirotida","Ypsilothuriidae","Ypsilothuria","Ypsilothuria bitentaculata","Holothuroidea",124595,NA,NA,NA,NA,"Central Peru"
"633",526460,526460,773210,"Species","Zanclus cornutus","(Linnaeus, 1758)",1,1,"Chordata","Perciformes","Zanclidae","Zanclus","Zanclus cornutus","Actinopteri",220083,NA,NA,NA,NA,"Central Peru"
"634",526696,526696,763193,"Genus","Ziphius","Cuvier, 1823",2,2,"Chordata","Cetartiodactyla","Ziphiidae","Ziphius",NA,"Mammalia",137035,NA,NA,NA,NA,"Central Peru"
"635",526697,526697,526696,"Species","Ziphius cavirostris","Cuvier, 1823",1,1,"Chordata","Cetartiodactyla","Ziphiidae","Ziphius","Ziphius cavirostris","Mammalia",137127,TRUE,"LC",NA,NA,"Central Peru"
"636",532180,532180,395891,"Species","Acanthocope orbus","Menzies & George, 1972",3,2,"Arthropoda","Isopoda","Munnopsidae","Acanthocope","Acanthocope orbus","Malacostraca",255717,NA,NA,NA,NA,"Central Peru"
"637",532433,532433,737379,"Genus","Actinomyces","Harz, 1877",11,1,"Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA,"Actinobacteria",178063,NA,NA,NA,NA,"Central Peru"
"638",532525,532525,398391,"Species","Aega perulis","Menzies & George, 1972",1,1,"Arthropoda","Isopoda","Aegidae","Aega","Aega perulis","Malacostraca",NA,NA,NA,NA,NA,"Central Peru"
"639",533012,533012,400544,"Species","Ameira bathyalis","Becker & Schriever, 1979",1,1,"Arthropoda","Harpacticoida","Ameiridae","Ameira","Ameira bathyalis",NA,348663,NA,NA,NA,NA,"Central Peru"
"640",533968,533968,601831,"Species","Aphrodita magellanica","Malard, 1891",1,1,"Annelida","Phyllodocida","Aphroditidae","Aphrodita","Aphrodita magellanica","Polychaeta",326504,NA,NA,NA,NA,"Central Peru"
"641",533983,533983,404490,"Species","Aplidium abyssum","Kott, 1969",1,1,"Chordata","Aplousobranchia","Polyclinidae","Aplidium","Aplidium abyssum","Ascidiacea",249809,NA,NA,NA,NA,"Central Peru"
"642",534870,534870,775606,"Species","Astrometis sertulifera","(Xantus, 1860)",1,1,"Echinodermata","Forcipulatida","Asteriidae","Astrometis","Astrometis sertulifera","Asteroidea",255044,NA,NA,NA,NA,"Central Peru"
"643",534886,534886,695791,"Subspecies","Astropecten armatus peruvianus","Verrill, 1870",5,1,"Echinodermata","Paxillosida","Astropectinidae","Astropecten","Astropecten armatus","Asteroidea",368448,NA,NA,NA,NA,"Central Peru"
"644",535093,535093,775157,"Species","Austrogonium abyssale","Menzies & George, 1972",3,2,"Arthropoda","Isopoda","Paramunnidae","Austrogonium","Austrogonium abyssale","Malacostraca",259197,NA,NA,NA,NA,"Central Peru"
"645",535296,535296,770879,"Species","Barbaracletodes barbara","Becker, 1979",1,1,"Arthropoda","Harpacticoida","Cletodidae","Barbaracletodes","Barbaracletodes barbara",NA,349187,NA,NA,NA,NA,"Central Peru"
"646",535297,535297,770879,"Species","Barbaracletodes carola","Becker, 1979",1,1,"Arthropoda","Harpacticoida","Cletodidae","Barbaracletodes","Barbaracletodes carola",NA,349188,NA,NA,NA,NA,"Central Peru"
"647",535330,535330,769735,"Species","Basipodella harpacticola","Becker, 1975",2,1,"Arthropoda",NA,"Basipodellidae","Basipodella","Basipodella harpacticola",NA,349195,NA,NA,NA,NA,"Central Peru"
"648",535907,535907,607156,"Species","Branchiostoma elongatum","Sundevall, 1852",1,1,"Chordata",NA,"Branchiostomatidae","Branchiostoma","Branchiostoma elongatum","Leptocardii",266207,NA,NA,NA,NA,"Central Peru"
"649",536670,536670,609164,"Species","Campylaspis antarctica","Calman, 1907",6,2,"Arthropoda","Cumacea","Nannastacidae","Campylaspis","Campylaspis antarctica","Malacostraca",182377,NA,NA,NA,NA,"Central Peru"
"650",537665,537665,574788,"Species","Chondracanthus lepophidii","Ho, 1974",1,1,"Arthropoda","Poecilostomatoida","Chondracanthidae","Chondracanthus","Chondracanthus lepophidii",NA,350088,NA,NA,NA,NA,"Central Peru"
"651",537887,537887,422804,"Species","Cirolana diminuta","Menzies, 1962",1,1,"Arthropoda","Isopoda","Cirolanidae","Cirolana","Cirolana diminuta","Malacostraca",256515,NA,NA,NA,NA,"Central Peru"
"652",538068,538068,614247,"Species","Cletocamptus deitersi","(Richard, 1897)",1,1,"Arthropoda","Harpacticoida","Canthocamptidae","Cletocamptus","Cletocamptus deitersi",NA,350211,NA,NA,NA,NA,"Central Peru"
"653",538749,538749,767505,"Species","Corynascidia suhmi","Herdman, 1882",1,1,"Chordata","Phlebobranchia","Corellidae","Corynascidia","Corynascidia suhmi","Ascidiacea",103746,NA,NA,NA,NA,"Central Peru"
"654",539073,539073,618144,"Species","Cubiceps paradoxus","Butler, 1979",2,2,"Chordata","Perciformes","Nomeidae","Cubiceps","Cubiceps paradoxus","Actinopteri",273679,NA,NA,NA,NA,"Central Peru"
"655",539121,539121,696864,"Species","Cunina peregrina","Bigelow, 1909",1,1,"Cnidaria","Narcomedusae","Cuninidae","Cunina","Cunina peregrina","Hydrozoa",221242,NA,NA,NA,NA,"Central Peru"
"656",539450,539450,777269,"Species","Cyproniscus decemspinosus","Menzies & George, 1972",1,1,"Arthropoda","Isopoda","Cyproniscidae","Cyproniscus","Cyproniscus decemspinosus","Malacostraca",295734,NA,NA,NA,NA,"Central Peru"
"657",539451,539451,777269,"Species","Cyproniscus octospinosus","Menzies & George, 1972",2,2,"Arthropoda","Isopoda","Cyproniscidae","Cyproniscus","Cyproniscus octospinosus","Malacostraca",295735,NA,NA,NA,NA,"Central Peru"
"658",539509,539509,770900,"Species","Dactylopia peruana","Becker, 1974",1,1,"Arthropoda","Harpacticoida","Idyanthidae","Dactylopia","Dactylopia peruana",NA,358127,NA,NA,NA,NA,"Central Peru"
"659",539857,539857,433432,"Species","Desmosoma dolosus","Menzies & George, 1972",2,1,"Arthropoda","Isopoda","Desmosomatidae","Desmosoma","Desmosoma dolosus","Malacostraca",255671,NA,NA,NA,NA,"Central Peru"
"660",539858,539858,433432,"Species","Desmosoma funalis","Menzies & George, 1972",3,1,"Arthropoda","Isopoda","Desmosomatidae","Desmosoma","Desmosoma funalis","Malacostraca",255672,NA,NA,NA,NA,"Central Peru"
"661",539859,539859,433432,"Species","Desmosoma neomana","Menzies & George, 1972",4,1,"Arthropoda","Isopoda","Desmosomatidae","Desmosoma","Desmosoma neomana","Malacostraca",255674,NA,NA,NA,NA,"Central Peru"
"662",539860,539860,433432,"Species","Desmosoma rotundus","Menzies & George, 1972",1,1,"Arthropoda","Isopoda","Desmosomatidae","Desmosoma","Desmosoma rotundus","Malacostraca",255676,NA,NA,NA,NA,"Central Peru"
"663",539861,539861,433432,"Species","Desmosoma similipes","Menzies & George, 1972",3,1,"Arthropoda","Isopoda","Desmosomatidae","Desmosoma","Desmosoma similipes","Malacostraca",255677,NA,NA,NA,NA,"Central Peru"
"664",540055,540055,767507,"Species","Dicopia japonica","Oka, 1913",1,1,"Chordata","Phlebobranchia","Octacnemidae","Dicopia","Dicopia japonica","Ascidiacea",250465,NA,NA,NA,NA,"Central Peru"
"665",540249,540249,772779,"Genus","Discinisca","Dall, 1871",1,1,"Brachiopoda","Lingulida","Discinidae","Discinisca",NA,"Lingulata",235162,NA,NA,NA,NA,"Central Peru"
"666",540250,540250,540249,"Species","Discinisca laevis","(Sowerby, 1822)",2,1,"Brachiopoda","Lingulida","Discinidae","Discinisca","Discinisca laevis","Lingulata",235376,NA,NA,NA,NA,"Central Peru"
"667",540352,540352,775635,"Species","Doliopsoides horizoni","Tokioka & Berner, 1958",1,1,"Chordata","Doliolida","Doliopsoididae","Doliopsoides","Doliopsoides horizoni","Thaliacea",266765,NA,NA,NA,NA,"Central Peru"
"668",540718,540718,437367,"Species","Echthrogaleus denticulatus","Smith S.I., 1873",3,1,"Arthropoda","Siphonostomatoida","Pandaridae","Echthrogaleus","Echthrogaleus denticulatus",NA,358406,NA,NA,NA,NA,"Central Peru"
"669",541452,541452,697420,"Species","Eudorella gracilior","Zimmer, 1907",3,2,"Arthropoda","Cumacea","Leuconidae","Eudorella","Eudorella gracilior","Malacostraca",182287,NA,NA,NA,NA,"Central Peru"
"670",541455,541455,697420,"Species","Eudorella similis","Calman, 1907",1,1,"Arthropoda","Cumacea","Leuconidae","Eudorella","Eudorella similis","Malacostraca",182295,NA,NA,NA,NA,"Central Peru"
"671",541675,541675,697444,"Species","Euphausia eximia","Hansen, 1911",3,1,"Arthropoda","Euphausiacea","Euphausiidae","Euphausia","Euphausia eximia","Malacostraca",237853,NA,NA,NA,NA,"Central Peru"
"672",541677,541677,697444,"Species","Euphausia lamelligera","Hansen, 1911",2,1,"Arthropoda","Euphausiacea","Euphausiidae","Euphausia","Euphausia lamelligera","Malacostraca",237856,NA,NA,NA,NA,"Central Peru"
